id,state,district,crop,org_val,pred_val
292,Bihar,SITAMARHI,Sugarcane,44.3099034728088,37.4087174491799
293,Bihar,SITAMARHI,Bajra,1.05652173913044,1.03768115942029
294,Bihar,SITAMARHI,Jowar,1.08320610687023,1.06259541984733
295,Bihar,SIWAN,Rice,1.28036715445288,1.27438381822288
296,Bihar,SIWAN,Maize,2.42652996897672,2.54942645227194
297,Bihar,SIWAN,Barley,1.38429372632089,1.37162378106404
298,Bihar,SIWAN,Wheat,2.32354817212127,2.32515397329139
299,Bihar,SIWAN,Ragi,0.942483425146078,0.899344598200597
300,Bihar,SIWAN,Sugarcane,41.6866033904864,41.1534526510324
301,Bihar,SUPAUL,Rice,1.33591112510947,1.30969374087785
302,Bihar,SUPAUL,Jute,10.6964047493836,10.0542142180323
303,Bihar,SUPAUL,Maize,3.38475932254249,3.43026339999334
304,Bihar,SUPAUL,Wheat,1.68547359575479,1.7273985020684
305,Bihar,SUPAUL,Ragi,0.852748668251099,0.964117848491906
306,Bihar,VAISHALI,Rice,1.28316176699502,1.3839470425012
307,Bihar,VAISHALI,Maize,2.65689574890776,2.64726927068446
308,Bihar,VAISHALI,Barley,1.2292466630428,1.24383981998059
309,Bihar,VAISHALI,Wheat,2.44923121746627,2.42960435562755
310,Bihar,VAISHALI,Ragi,0.957878103146305,0.993880187390958
311,Bihar,VAISHALI,Jowar,1.33576170027394,1.29945210163998
312,Bihar,VAISHALI,Sugarcane,54.8362024111197,50.9985234989599
313,Gujarat,AHMADABAD,Bajra,1.73442316874283,1.60960164576922
314,Gujarat,AHMADABAD,Groundnut,1.03289835164835,0.942786187322612
315,Gujarat,AHMADABAD,Jowar,0.942052293242486,0.925065300362567
316,Gujarat,AHMADABAD,Wheat,1.76187699631096,1.70389763535283
317,Gujarat,AHMADABAD,Maize,1.49191213878714,1.62151609264667
318,Gujarat,AHMADABAD,Rice,2.27980206977113,1.99428426944421
319,Gujarat,AHMADABAD,Sugarcane,69.3452380952381,67.5416666666667
320,Gujarat,AMRELI,Bajra,1.77332019847807,1.80983494846276
321,Gujarat,AMRELI,Groundnut,1.18456211933071,1.17317001317892
322,Gujarat,AMRELI,Jowar,0.542864878235096,0.510655659226825
323,Gujarat,AMRELI,Wheat,3.02274408501711,3.0132403367444
324,Gujarat,AMRELI,Maize,1.43425834201951,1.4582451011213
325,Gujarat,AMRELI,Sugarcane,69.2637046861185,59.3761655140633
326,Gujarat,ANAND,Bajra,1.92308444301527,1.93590755452888
327,Gujarat,ANAND,Rice,2.52571568581937,2.35224934916718
328,Gujarat,ANAND,Wheat,2.27072246151394,2.39544772459226
329,Gujarat,ANAND,Groundnut,1.75813492063492,1.91071428571428
330,Gujarat,ANAND,Jowar,1,1
331,Gujarat,ANAND,Maize,1.73584656084656,3.95396825396825
